,h,r,t
49319,11053,50,14202
49320,11053,69,18621
49321,11053,50,11539
49322,11053,50,15831
49323,11053,50,14153
49324,11053,48,19872
49325,11053,50,19010
49326,11053,79,15142
49327,11053,85,11180
49328,11053,50,16196
49329,11053,50,17504
49330,11053,50,19430
49331,11053,48,19066
49332,11053,50,17406
49333,11053,50,19347
49334,11053,49,16403
49335,11053,50,20024
49336,11053,50,16601
49337,11053,48,16743
49338,11053,50,16763
49339,11053,120,18479
49340,11053,50,15910
49341,11053,50,15554
49342,11053,49,17836
49343,11053,50,16268
49344,11053,50,15323
49345,11053,48,20028
49346,11053,50,13204
49347,11053,48,14911
49348,11053,50,12785
49349,11053,49,18516
49350,11053,50,19304
49351,11053,48,11282
49352,11053,48,15476
49353,11053,50,14424
49354,11053,50,13493
49355,11053,48,18337
49356,11053,48,18226
49357,11053,50,16647
49358,11053,48,14476
49359,11053,50,17665
49360,11053,50,17394
49361,11053,50,14315
49362,11053,48,18890
49363,11053,50,14733
49364,11053,50,17387
49365,11053,50,12780
49366,11053,48,11434
49367,11053,50,13958
49368,11053,48,12625
49369,11053,50,15404
49370,11053,50,19778
49371,11053,50,15407
49372,11053,85,19526
49373,11053,50,15678
49374,11053,50,17804
49375,11053,50,17358
49376,11053,50,20077
49377,11053,120,12843
49378,11053,48,17201
49379,11053,50,12984
49380,11053,49,11816
49381,11053,48,13654
49382,11053,49,16740
49383,11053,48,11305
49384,11053,50,13901
49385,11053,50,15843
49386,11053,50,11545
49387,11053,48,13629
49388,11053,50,12408
49389,11053,50,17569
49390,11053,50,14239
49391,11053,48,17801
49392,11053,48,19371
49393,11053,50,13922
49394,11053,50,18517
49395,11053,50,17552
49396,11053,50,18696
49397,11053,50,15751
49398,11053,50,15571
49399,11053,48,13157
49400,11053,50,15145
49401,11053,48,16559
49402,11053,50,19646
49403,11053,50,16458
49404,11053,48,19589
49405,11053,50,18369
49406,11053,48,19554
49407,11053,120,17098
49408,11053,85,14163
49409,11053,50,15356
49410,11053,50,12868
49411,11053,50,18374
49412,11053,48,17359
49413,11053,50,15358
49414,11053,50,19808
49415,11053,50,16779
49416,11053,50,14954
49417,11053,50,14710
49418,11053,85,14051
49419,11053,50,18623
49420,11053,50,15754
49421,11053,50,14403
49422,11053,50,19825
49423,11053,50,18084
49424,11053,50,12636
49425,11053,50,15847
49426,11053,120,11565
49427,11053,48,13501
49428,11053,50,12039
49429,11053,50,18801
49430,11053,85,17408
49431,11053,50,18620
49432,11053,50,19312
49433,11053,50,11259
49434,11053,50,19849
49435,11053,50,17412
49436,11053,48,11209
49437,11053,50,11245
49438,11053,50,19913
49439,11053,48,18677
49440,11053,50,17050
49441,11053,48,17697
49442,11053,48,12878
49443,11053,48,17041
49444,11053,50,19657
49445,11053,50,18936
49446,11053,50,14991
49447,11053,50,17802
49448,11053,50,12502
49449,11053,50,11450
49450,11053,49,11109
49451,11053,50,17171
49452,11053,48,16947
49453,11053,50,17076
49454,11053,48,18366
49455,11053,69,11475
49456,11053,50,18052
49457,11053,50,14073
49458,11053,50,14507
49459,11053,48,18825
49460,11053,50,16839
49461,11053,120,18519
49462,11053,50,16787
49463,11053,50,19713
49464,11053,50,15261
49465,11053,50,13483
49466,11053,62,12813
49467,11053,50,16888
49468,11053,50,14597
49469,11053,50,12986
49470,11053,50,19221
49471,11053,85,17757
49472,11053,50,14683
49473,11053,50,18313
49474,11053,85,15945
49475,11053,48,19972
49476,11053,77,14992
49477,11053,49,14579
49478,11053,85,18516
49479,11053,50,17721
49480,11053,50,16049
49481,11053,50,11257
49482,11053,50,12365
49483,11053,48,14636
49484,11053,50,15115
49485,11053,50,19678
49486,11053,50,19154
49487,11053,48,14291
49488,11053,49,11412
49489,11053,50,19435
49490,11053,50,17099
49491,11053,48,19294
49492,11053,50,12700
49493,11053,50,13603
49494,11053,48,11167
49495,11053,50,14567
49496,11053,50,13260
49497,11053,50,18081
49498,11053,50,14287
49499,11053,120,15106
49500,11053,48,17245
49501,11053,48,14611
49502,11053,48,11690
49503,11053,50,13171
49504,11053,48,18560
49505,11053,50,14146
49506,11053,48,14731
49507,11053,50,15532
49508,11053,77,13463
49509,11053,50,18626
49510,11053,50,17458
49511,11053,50,19570
49512,11053,50,15428
49513,11053,49,15329
49514,11053,120,13646
49515,11053,48,14098
49516,11053,50,19527
49517,11053,50,13735
49518,11053,50,13724
49519,11053,48,16522
49520,11053,48,16987
49521,11053,50,17197
49522,11053,50,18434
49523,11053,50,16568
49524,11053,50,19364
49525,11053,48,12943
49526,11053,120,17407
49527,11053,48,15717
49528,11053,69,12047
49529,11053,50,14842
49530,11053,79,16694
49531,11053,48,17774
49532,11053,50,15216
49533,11053,48,14017
49534,11053,50,15259
49535,11053,50,17033
49536,11053,50,17205
49537,11053,50,13870
49538,11053,49,12675
49539,11053,50,11360
49540,11053,50,15941
49541,11053,50,12358
49542,11053,48,19427
49543,11053,49,18082
49544,11053,50,19514
49545,11053,50,16311
49546,11053,48,15639
49547,11053,49,15105
49548,11053,50,18707
49549,11053,48,11500
49550,11053,48,17112
49551,11053,50,15706
49552,11053,50,15478
49553,11053,48,16524
49554,11053,50,16430
49555,11053,50,13873
49556,11053,48,17109
49557,11053,48,16904
49558,11053,50,18737
49559,11053,50,18750
49560,11053,50,15199
49561,11053,121,13462
49562,11053,120,16957
49563,11053,48,13794
49564,11053,120,12615
49565,11053,48,11206
49566,11053,50,11452
49567,11053,50,11662
49568,11053,50,13604
49569,11053,50,16373
49570,11053,50,16879
49571,11053,48,12753
49572,11053,50,11923
49573,11053,43,13357
49574,11053,50,11698
49575,11053,50,17581
49576,11053,50,17941
49577,11053,50,16240
49578,11053,50,19118
49579,11053,48,16671
49580,11053,50,11763
49581,11053,50,17000
49582,11053,50,14581
49583,11053,50,13635
49584,11053,50,12930
49585,11053,50,17427
49586,11053,50,11140
49587,11053,48,19335
49588,11053,50,11903
49589,11053,48,14407
49590,11053,48,12661
49591,11053,50,14326
49592,11053,50,15672
49593,11053,48,12302
49594,11053,48,18706
49595,11053,50,13306
49596,11053,50,19488
49597,11053,69,19681
49598,11053,120,12922
49599,11053,50,16571
49600,11053,43,14719
49601,11053,50,14791
49602,11053,48,16593
49603,11053,49,16106
49604,11053,120,11119
49605,11053,48,14897
49606,11053,50,13743
49607,11053,50,16346
49608,11053,50,14852
49609,11053,50,17585
49610,11053,50,13803
49611,11053,50,13459
49612,11053,85,14855
49613,11053,50,18127
49614,11053,48,12771
49615,11053,49,20031
49616,11053,50,13303
49617,11053,50,15416
49618,11053,50,18655
49619,11053,48,14498
49620,11053,50,11930
49621,11053,50,16065
49622,11053,48,12670
49623,11053,49,11180
49624,11053,50,16471
49625,11053,50,12837
49626,11053,50,14085
49627,11053,48,13416
49628,11053,50,17261
49629,11053,48,13040
49630,11053,79,15403
49631,11053,50,13533
49632,11053,48,14944
49633,11053,50,20044
49634,11053,50,14531
49635,11053,50,12774
49636,11053,48,19800
49637,11053,50,19897
49638,11053,49,17771
49639,11053,48,15560
49640,11053,48,12065
49641,11053,50,14800
49642,11053,50,18742
49643,11053,50,14034
49644,11053,50,13817
49645,11053,50,16363
49646,11053,50,16480
49647,11053,50,16478
49648,11053,50,19510
49649,11053,50,13084
49650,11053,50,13680
49651,11053,48,15586
49652,11053,120,17877
49653,11053,50,18333
49654,11053,48,13122
49655,11053,50,16280
49656,11053,50,14267
49657,11053,50,13424
49658,11053,50,11562
49659,11053,50,12685
49660,11053,50,18658
49661,11053,50,19601
49662,11053,50,12888
49663,11053,50,13598
49664,11053,50,19414
49665,11053,48,18469
49666,11053,48,13846
49667,11053,50,16535
49668,11053,50,18976
49669,11053,50,12559
49670,11053,50,17878
49671,11053,50,13828
49672,11053,48,17904
49673,11053,48,13444
49674,11053,50,19516
49675,11053,48,16046
49676,11053,48,12825
49677,11053,50,18895
49678,11053,85,17726
49679,11053,50,19014
49680,11053,24,11145
49681,11053,50,13098
49682,11053,50,12732
49683,11053,49,15395
49684,11053,50,13594
49685,11053,50,18852
49686,11053,50,17176
49687,11053,85,14932
49688,11053,49,14680
49689,11053,50,19418
49690,11053,50,11809
49691,11053,50,14426
49692,11053,85,14816
49693,11053,48,14773
49694,11053,50,16475
49695,11053,50,16349
49696,11053,48,11159
49697,11053,50,12511
49698,11053,48,11741
49699,11053,50,18861
49700,11053,50,18199
49701,11053,50,16747
49702,11053,120,12925
49703,11053,48,11358
49704,11053,50,13117
49705,11053,50,11552
49706,11053,50,19920
49707,11053,48,19275
49708,11053,79,12794
49709,11053,48,15266
49710,11053,50,18947
49711,11053,50,11312
49712,11053,50,15139
49713,11053,50,15944
49714,11053,50,12168
49715,11053,48,16324
49716,11053,24,12174
49717,11053,50,19569
49718,11053,50,17402
49719,11053,50,13811
49720,11053,48,11250
49721,11053,120,11224
49722,11053,49,15704
49723,11053,50,19018
49724,11053,50,17846
49725,11053,48,20033
49726,11053,48,17441
49727,11053,50,17482
49728,11053,48,17442
49729,11053,50,15180
49730,11053,85,20051
49731,11053,50,14631
49732,11053,50,18467
49733,11053,48,18866
49734,11053,50,13244
49735,11053,48,19159
49736,11053,120,16843
49737,11053,85,16948
49738,11053,49,18248
49739,11053,50,18498
49740,11053,50,12575
49741,11053,50,16951
49742,11053,50,12338
49743,11053,48,11897
49744,11053,48,16909
49745,11053,50,19752
49746,11053,50,11915
49747,11053,50,11422
49748,11053,49,18187
49749,11053,50,12667
49750,11053,50,11309
49751,11053,48,12332
49752,11053,50,11956
49753,11053,48,14495
49754,11053,48,11488
49755,11053,50,15380
49756,11053,50,17343
49757,11053,50,17584
49758,11053,50,12243
49759,11053,54,14413
49760,11053,50,18954
49761,11053,50,13658
49762,11053,50,17635
49763,11053,50,11758
49764,11053,50,15258
49765,11053,50,15689
49766,11053,48,14582
49767,11053,48,14696
49768,11053,50,13856
49769,11053,49,19526
49770,11053,79,12423
49771,11053,50,12505
49772,11053,50,17140
49773,11053,50,14715
49774,11053,50,14745
49775,11053,50,19195
49776,11053,50,15326
49777,11053,49,16284
49778,11053,50,16414
49779,11053,50,14648
49780,11053,120,17194
49781,11053,50,16832
49782,11053,50,20061
49783,11053,50,15342
49784,11053,79,14415
49785,11053,50,19967
49786,11053,50,15177
49787,11053,50,19974
49788,11053,50,17295
49789,11053,50,17862
49790,11053,50,13695
49791,11053,48,19254
49792,11053,50,19250
49793,11053,50,16170
49794,11053,48,12817
49795,11053,48,19759
49796,11053,48,19976
49797,11053,50,12219
49798,11053,24,15985
49799,11053,50,11799
49800,11053,48,15088
49801,11053,50,18039
49802,11053,50,19238
49803,11053,50,14103
49804,11053,50,11925
49805,11053,50,19706
49806,11053,48,11490
49807,11053,50,16946
49808,11053,50,17392
49809,11053,50,11644
49810,11053,48,12129
49811,11053,120,18114
49812,11053,50,15125
49813,11053,48,14856
49814,11053,48,17736
49815,11053,50,16581
49816,11053,50,13340
49817,11053,85,19313
49818,11053,50,19476
49819,11053,48,19237
49820,11053,120,12333
49821,11053,48,17044
49822,11053,50,14187
49823,11053,50,14062
49824,11053,50,17902
49825,11053,50,13762
49826,11053,48,13915
49827,11053,50,11267
49828,11053,50,15616
49829,11053,50,16388
49830,11053,50,20056
49831,11053,50,19274
49832,11053,48,17379
49833,11053,50,19069
49834,11053,48,11120
49835,11053,50,13621
49836,11053,50,15072
49837,11053,48,18818
49838,11053,79,14999
49839,11053,48,19351
49840,11053,50,17692
49841,11053,50,15952
49842,11053,50,18613
49843,11053,48,18362
49844,11053,48,12693
49845,11053,50,11957
49846,11053,50,15959
49847,11053,48,20018
49848,11053,48,13829
49849,11053,50,11361
49850,11053,50,17463
49851,11053,50,19239
49852,11053,48,12998
49853,11053,48,16110
49854,11053,50,15104
49855,11053,48,14349
49856,11053,50,18874
49857,11053,50,14516
49858,11053,50,15448
49859,11053,120,13302
49860,11053,69,16714
49861,11053,50,18701
49862,11053,50,12164
49863,11053,48,11456
49864,11053,50,17970
49865,11053,50,13613
49866,11053,48,18785
49867,11053,50,17218
49868,11053,48,12218
49869,11053,48,16578
49870,11053,50,16799
49871,11053,84,16006
49872,11053,48,19035
49873,11053,50,16898
49874,11053,48,18437
49875,11053,48,18792
49876,11053,50,16750
49877,11053,50,17450
49878,11053,50,15436
49879,11053,50,13414
49880,11053,48,12936
49881,11053,50,16404
49882,11053,50,17908
49883,11053,50,18078
49884,11053,48,13671
49885,11053,48,15823
49886,11053,48,11834
49887,11053,50,15620
49888,11053,50,13473
49889,11053,50,11186
49890,11053,48,18770
49891,11053,50,15570
49892,11053,48,13271
49893,11053,50,18455
49894,11053,69,18924
49895,11053,50,13608
49896,11053,50,19325
49897,11053,50,15640
49898,11053,50,13697
49899,11053,48,15030
49900,11053,50,17745
49901,11053,50,15813
49902,11053,69,19894
49903,11053,50,18403
49904,11053,48,19060
49905,11053,50,15425
49906,11053,48,13557
49907,11053,50,15710
49908,11053,50,13258
49909,11053,50,14893
49910,11053,50,12197
49911,11053,50,13678
49912,11053,50,20039
49913,11053,50,20052
49914,11053,50,16427
49915,11053,50,19688
49916,11053,50,12749
49917,11053,50,13586
49918,11053,50,15990
49919,11053,50,17595
49920,11053,50,15431
49921,11053,50,14237
49922,11053,49,11147
49923,11053,48,15931
49924,11053,50,11924
49925,11053,49,19223
49926,11053,48,16063
49927,11053,50,16340
49928,11053,50,17264
49929,11053,48,15126
49930,11053,50,19187
49931,11053,48,17306
49932,11053,48,16277
49933,11053,50,15819
49934,11053,50,17514
49935,11053,48,19641
49936,11053,48,13407
49937,11053,48,12370
49938,11053,50,15466
49939,11053,50,15148
49940,11053,50,13398
49941,11053,48,18568
49942,11053,50,12736
49943,11053,19,19871
49944,11053,48,19961
49945,11053,48,15245
49946,11053,50,12040
49947,11053,50,17759
49948,11053,50,16885
49949,11053,50,18901
49950,11053,50,13521
49951,11053,50,11302
49952,11053,50,11091
49953,11053,50,13667
49954,11053,50,14308
49955,11053,50,19042
49956,11053,50,15582
49957,11053,50,18019
49958,11053,48,17991
49959,11053,49,13114
49960,11053,48,12773
49961,11053,50,19034
49962,11053,50,12767
49963,11053,48,12562
49964,11053,69,15777
49965,11053,48,16603
49966,11053,69,12307
49967,11053,85,15164
49968,11053,85,12135
49969,11053,50,15197
49970,11053,48,18728
49971,11053,50,17612
49972,11053,69,18461
49973,11053,50,18864
49974,11053,48,13751
49975,11053,50,14255
49976,11053,50,11072
49977,11053,50,14534
49978,11053,50,19157
49979,11053,50,16712
49980,11053,50,15978
49981,11053,50,19375
49982,11053,48,11249
49983,11053,50,17618
49984,11053,48,15222
49985,11053,50,17543
49986,11053,48,18779
49987,11053,48,18415
49988,11053,50,17920
49989,11053,50,13712
49990,11053,50,16047
49991,11053,50,13765
49992,11053,48,17623
49993,11053,50,15097
49994,11053,48,12267
49995,11053,50,12701
49996,11053,50,15508
49997,11053,50,11534
49998,11053,48,12151
49999,11053,50,15601
50000,11053,50,13778
50001,11053,50,14404
50002,11053,50,16079
50003,11053,50,16975
50004,11053,49,18604
50005,11053,50,15739
50006,11053,120,11938
50007,11053,50,16540
50008,11053,48,19816
50009,11053,50,11909
50010,11053,50,17332
50011,11053,48,19519
50012,11053,48,16266
50013,11053,50,19797
50014,11053,120,13881
50015,11053,50,17156
50016,11053,48,17147
50017,11053,50,17183
50018,11053,48,14664
50019,11053,50,17443
50020,11053,48,14115
50021,11053,50,17111
50022,11053,50,16553
50023,11053,120,13848
50024,11053,50,15467
50025,11053,50,14633
50026,11053,50,19277
50027,11053,50,16398
50028,11053,48,17689
50029,11053,69,17949
50030,11053,50,19836
50031,11053,56,17349
50032,11053,48,14149
50033,11053,50,15272
50034,11053,120,18133
50035,11053,50,19626
50036,11053,50,13192
50037,11053,50,12731
50038,11053,48,19374
50039,11053,50,17462
50040,11053,50,15974
50041,11053,50,15121
50042,11053,50,12300
50043,11053,50,12154
50044,11053,48,19137
50045,11053,50,13516
50046,11053,57,20009
50047,11053,50,17237
50048,11053,50,13419
50049,11053,50,11065
50050,11053,50,12990
50051,11053,50,13897
50052,11053,50,16297
50053,11053,120,15276
50054,11053,50,17713
50055,11053,50,16248
50056,11053,48,14833
50057,11053,120,16881
50058,11053,50,19243
50059,11053,85,11147
50060,11053,50,16254
50061,11053,50,19230
50062,11053,120,12075
50063,11053,85,16039
50064,11053,50,15958
50065,11053,50,19403
50066,11053,48,17061
50067,11053,50,18540
50068,11053,48,17216
50069,11053,50,12723
50070,11053,50,11059
50071,11053,48,15274
50072,11053,50,12081
50073,11053,50,16359
50074,11053,65,13839
50075,11053,50,13389
50076,11053,48,14270
50077,11053,48,12662
50078,11053,48,17644
50079,11053,50,18777
50080,11053,50,14879
50081,11053,62,16607
50082,11053,50,16127
50083,11053,50,15574
50084,11053,50,18013
50085,11053,50,15687
50086,11053,49,16039
50087,11053,50,12762
50088,11053,50,16849
50089,11053,50,14341
50090,11053,50,11243
50091,11053,48,16873
50092,11053,48,16785
50093,11053,50,13066
50094,11053,120,11785
50095,11053,50,12683
50096,11053,50,16279
50097,11053,50,16811
50098,11053,50,19799
50099,11053,50,17859
50100,11053,50,11590
50101,11053,50,13741
50102,11053,120,19828
50103,11053,43,14580
50104,11053,50,17781
50105,11053,50,11301
50106,11053,50,19361
50107,11053,50,19367
50108,11053,50,17152
50109,11053,69,16853
50110,11053,48,17870
50111,11053,48,13049
50112,11053,50,19338
50113,11053,50,19833
50114,11053,48,14650
50115,11053,50,17105
50116,11053,50,13673
50117,11053,48,12677
50118,11053,50,11474
50119,11053,48,14578
50120,11053,24,16101
50121,11053,50,18282
50122,11053,50,16825
50123,11053,50,14981
50124,11053,48,17688
50125,11053,50,19348
50126,11053,50,11061
50127,11053,50,15671
50128,11053,50,16081
50129,11053,49,14418
50130,11053,48,18651
50131,11053,50,14980
50132,11053,50,14916
50133,11053,50,20034
50134,11053,48,13471
50135,11053,48,11920
50136,11053,50,18635
50137,11053,48,13992
50138,11053,50,11362
50139,11053,48,12861
50140,11053,50,15753
50141,11053,50,12680
50142,11053,50,12645
50143,11053,48,18605
50144,11053,50,17190
50145,11053,50,16034
50146,11053,50,14644
50147,11053,50,17364
50148,11053,50,16214
50149,11053,50,17186
50150,11053,48,17283
50151,11053,50,17587
50152,11053,77,14564
50153,11053,50,14143
50154,11053,48,11811
50155,11053,48,15757
50156,11053,50,11493
50157,11053,50,15774
50158,11053,50,11788
50159,11053,50,19889
50160,11053,50,19389
50161,11053,48,14979
50162,11053,50,15048
50163,11053,50,18608
50164,11053,50,14265
50165,11053,50,18012
50166,11053,48,14227
50167,11053,50,18817
50168,11053,49,18676
50169,11053,50,15397
50170,11053,48,14155
50171,11053,120,13694
50172,11053,48,12113
50173,11053,48,15922
50174,11053,50,14376
50175,11053,49,14051
50176,11053,50,16616
50177,11053,86,11871
50178,11053,50,17286
50179,11053,48,13971
50180,11053,49,14196
50181,11053,50,14330
50182,11053,50,15523
50183,11053,50,19697
50184,11053,85,14418
50185,11053,48,19859
50186,11053,50,14128
50187,11053,49,18756
50188,11053,50,12715
50189,11053,85,15167
50190,11053,50,12566
50191,11053,50,12643
50192,11053,50,15480
50193,11053,50,13095
50194,11053,48,13536
50195,11053,50,19821
50196,11053,50,11616
50197,11053,50,11520
50198,11053,48,15327
50199,11053,50,18234
50200,11053,48,18688
50201,11053,50,16015
50202,11053,50,11862
50203,11053,50,13729
50204,11053,50,19532
50205,11053,50,17621
50206,11053,50,16231
50207,11053,50,11284
50208,11053,50,18645
50209,11053,50,15842
50210,11053,50,15493
50211,11053,50,16886
50212,11053,48,14812
50213,11053,50,12953
50214,11053,50,13468
50215,11053,50,19667
50216,11053,50,19286
50217,11053,48,18514
50218,11053,50,11495
50219,11053,50,18069
50220,11053,48,11444
50221,11053,50,19610
50222,11053,50,19638
50223,11053,50,19228
50224,11053,50,15246
50225,11053,50,19088
50226,11053,50,18670
50227,11053,50,16764
50228,11053,48,16197
50229,11053,50,17421
50230,11053,50,13185
50231,11053,48,13845
50232,11053,48,17383
50233,11053,50,15633
50234,11053,60,12768
50235,11053,50,15949
50236,11053,50,19636
50237,11053,48,11579
50238,11053,50,18549
50239,11053,48,13861
50240,11053,50,13535
50241,11053,50,11569
50242,11053,50,16508
50243,11053,48,15830
50244,11053,50,14639
50245,11053,60,17562
50246,11053,50,16060
50247,11053,50,18419
50248,11053,48,17154
50249,11053,50,14174
50250,11053,50,16725
50251,11053,50,13696
50252,11053,48,20013
50253,11053,50,15594
50254,11053,48,12328
50255,11053,50,14919
50256,11053,50,12602
50257,11053,50,18307
50258,11053,50,12695
50259,11053,85,14645
50260,11053,50,12761
50261,11053,50,15960
50262,11053,50,11441
50263,11053,48,19103
50264,11053,50,18948
50265,11053,50,13764
50266,11053,50,12395
50267,11053,50,12390
50268,11053,48,12834
50269,11053,48,16017
50270,11053,48,17224
50271,11053,50,17912
50272,11053,50,18996
50273,11053,50,17933
50274,11053,48,17660
50275,11053,50,16940
50276,11053,50,19792
50277,11053,50,13226
50278,11053,48,12144
50279,11053,48,12842
50280,11053,50,14106
50281,11053,50,16772
50282,11053,48,17969
50283,11053,60,14123
50284,11053,50,18787
50285,11053,50,12169
50286,11053,49,12498
50287,11053,49,19193
50288,11053,48,12490
50289,11053,50,17038
50290,11053,50,18197
50291,11053,19,12414
50292,11053,50,12166
50293,11053,50,15699
50294,11053,50,13024
50295,11053,50,14951
50296,11053,50,19902
50297,11053,50,11724
50298,11053,50,15132
50299,11053,50,18788
50300,11053,50,16557
50301,11053,50,19133
50302,11053,69,19822
50303,11053,50,15841
50304,11053,50,14821
50305,11053,50,17819
50306,11053,50,18233
50307,11053,50,11740
50308,11053,48,17934
50309,11053,50,17334
50310,11053,48,13046
50311,11053,48,17390
50312,11053,48,13929
50313,11053,48,13445
50314,11053,50,11993
50315,11053,50,20046
50316,11053,50,16251
50317,11053,49,13812
50318,11053,60,14674
50319,11053,50,17938
50320,11053,50,15066
50321,11053,50,17732
50322,11053,50,13397
50323,11053,49,15859
50324,11053,48,11353
50325,11053,69,15685
50326,11053,48,18218
50327,11053,49,19728
50328,11053,120,19810
50329,11053,49,14656
50330,11053,60,13782
50331,11053,50,15333
50332,11053,50,12644
50333,11053,50,16020
50334,11053,60,14526
50335,11053,120,19482
50336,11053,50,18667
50337,11053,50,16023
50338,11053,50,17719
50339,11053,50,13656
50340,11053,48,12992
50341,11053,50,18523
50342,11053,50,18040
50343,11053,48,16945
50344,11053,50,12133
50345,11053,50,13277
50346,11053,48,11645
50347,11053,69,12741
50348,11053,50,14926
50349,11053,50,17285
50350,11053,50,18192
50351,11053,49,12327
50352,11053,50,18441
50353,11053,50,12349
50354,11053,49,18933
50355,11053,50,11275
50356,11053,50,16983
50357,11053,50,20062
50358,11053,50,17863
50359,11053,50,15071
50360,11053,48,15283
50361,11053,48,19422
50362,11053,50,17983
50363,11053,48,11783
50364,11053,50,11849
50365,11053,50,11651
50366,11053,50,19900
50367,11053,50,11839
50368,11053,50,16296
50369,11053,50,16273
50370,11053,48,17093
50371,11053,48,12304
50372,11053,50,15851
50373,11053,50,19471
50374,11053,50,15507
50375,11053,50,14867
50376,11053,48,16354
50377,11053,50,18429
50378,11053,50,12811
50379,11053,48,11875
50380,11053,85,18676
50381,11053,50,14740
50382,11053,120,19289
50383,11053,50,17510
50384,11053,50,13937
50385,11053,50,14448
50386,11053,50,13886
50387,11053,50,11995
50388,11053,50,12775
50389,11053,48,14670
50390,11053,50,15435
50391,11053,48,17466
50392,11053,50,16875
50393,11053,50,11905
50394,11053,48,17712
50395,11053,50,13016
50396,11053,50,14093
50397,11053,50,13736
50398,11053,49,18316
50399,11053,50,17488
50400,11053,50,17554
50401,11053,48,15715
50402,11053,50,11530
50403,11053,50,19327
50404,11053,50,16019
50405,11053,50,16569
50406,11053,50,11306
50407,11053,48,14246
50408,11053,49,14932
50409,11053,50,14230
50410,11053,50,14176
50411,11053,50,11261
50412,11053,50,17284
50413,11053,50,12230
50414,11053,48,14282
50415,11053,48,18431
50416,11053,50,19197
50417,11053,50,18379
50418,11053,50,12913
50419,11053,50,14939
50420,11053,48,15732
50421,11053,50,15336
50422,11053,50,16269
50423,11053,62,18259
50424,11053,50,17084
50425,11053,50,14013
50426,11053,48,19249
50427,11053,50,15439
50428,11053,50,14569
50429,11053,48,19222
50430,11053,50,12418
50431,11053,48,18099
50432,11053,50,13504
50433,11053,48,16926
50434,11053,85,13904
50435,11053,49,20075
50436,11053,50,18529
50437,11053,48,12247
50438,11053,50,18245
50439,11053,50,16685
50440,11053,50,17006
50441,11053,48,14249
50442,11053,50,17822
50443,11053,50,13977
50444,11053,50,19551
50445,11053,50,17396
50446,11053,48,15905
50447,11053,50,17854
50448,11053,50,17936
50449,11053,48,12214
50450,11053,50,15814
50451,11053,50,14378
50452,11053,50,12079
50453,11053,79,17885
50454,11053,48,13943
50455,11053,50,17959
50456,11053,48,12561
50457,11053,50,14379
50458,11053,48,14577
50459,11053,48,14828
50460,11053,50,18669
50461,11053,50,17174
50462,11053,48,11470
50463,11053,69,14259
50464,11053,50,15961
50465,11053,48,15037
50466,11053,48,14697
50467,11053,50,13482
50468,11053,50,11932
50469,11053,49,16964
50470,11053,50,13855
50471,11053,85,14505
50472,11053,50,13093
50473,11053,48,14771
50474,11053,50,13276
50475,11053,50,17425
50476,11053,50,18835
50477,11053,50,18992
50478,11053,50,16695
50479,11053,50,14508
50480,11053,50,14810
50481,11053,50,15056
50482,11053,50,17927
50483,11053,50,19685
50484,11053,50,11483
50485,11053,50,11172
50486,11053,50,17656
50487,11053,50,16700
50488,11053,48,18731
50489,11053,50,19419
50490,11053,85,17085
50491,11053,50,12898
50492,11053,48,18730
50493,11053,48,13455
50494,11053,48,13074
50495,11053,50,19813
50496,11053,50,14169
50497,11053,50,17693
50498,11053,50,18892
50499,11053,50,18274
50500,11053,48,17221
50501,11053,50,18107
50502,11053,48,11595
50503,11053,50,15224
50504,11053,50,19168
50505,11053,50,12606
50506,11053,50,12048
50507,11053,50,17526
50508,11053,50,16794
50509,11053,48,17173
50510,11053,48,15114
50511,11053,48,18877
50512,11053,48,17022
50513,11053,50,17060
50514,11053,50,18427
50515,11053,48,17164
50516,11053,50,19575
50517,11053,50,14018
50518,11053,50,13581
50519,11053,48,20036
50520,11053,50,15240
50521,11053,50,11775
50522,11053,50,18471
50523,11053,50,18288
50524,11053,48,18365
50525,11053,50,15000
50526,11053,85,17101
50527,11053,50,19218
50528,11053,48,17788
50529,11053,50,12340
50530,11053,50,15169
50531,11053,50,17506
50532,11053,48,17100
50533,11053,50,18734
50534,11053,50,19433
50535,11053,50,12703
50536,11053,53,12404
50537,11053,50,14752
50538,11053,50,13423
50539,11053,50,18744
50540,11053,48,16135
50541,11053,49,14855
50542,11053,50,13183
50543,11053,50,18513
50544,11053,50,15348
50545,11053,50,11082
50546,11053,50,13800
50547,11053,50,18503
50548,11053,50,13549
50549,11053,50,11623
50550,11053,50,12253
50551,11053,50,15293
50552,11053,50,14663
50553,11053,50,15658
50554,11053,50,17153
50555,11053,50,14790
50556,11053,50,15434
50557,11053,50,14274
50558,11053,48,17366
50559,11053,50,15064
50560,11053,50,13335
50561,11053,50,16645
50562,11053,50,17614
50563,11053,120,12885
50564,11053,120,14518
50565,11053,48,14649
50566,11053,50,18388
50567,11053,50,16851
50568,11053,48,18236
50569,11053,50,11989
50570,11053,48,19644
50571,11053,107,19624
50572,11053,50,16518
50573,11053,48,17999
50574,11053,50,14861
50575,11053,50,18293
50576,11053,50,17104
50577,11053,48,11477
50578,11053,49,12510
50579,11053,50,19662
50580,11053,50,19417
50581,11053,48,15558
50582,11053,50,17017
50583,11053,48,11693
50584,11053,50,13136
50585,11053,50,12479
50586,11053,50,12217
50587,11053,50,15540
50588,11053,50,12593
50589,11053,48,19736
50590,11053,50,19395
